protein_file,score,vina_score,features,label
/home/sl160/vina_docking_results/1g49_protein_H.pdb,7.212572098566667,8.313,"[-0.6931472, -0.6931472, 24.942867, -0.6931472, -0.6931472, -0.69312805, -0.6931458, 35.871532]",True
/home/sl160/vina_docking_results/1g5f_protein_H.pdb,3.169359933340495,2.849,"[-0.6931472, -0.6931472, 21.04778, -0.6931472, -0.6931472, -0.6931472, -0.67827356, 13.249458]",False
/home/sl160/vina_docking_results/1g53_protein_H.pdb,7.476706493794322,7.593,"[-0.6931472, -0.6931472, 21.412922, -0.6931472, -0.6931472, -0.6931471, -0.69310725, 37.69177]",False
/home/sl160/vina_docking_results/1g6s_protein_H.pdb,5.413786906876448,7.632,"[-0.6931472, -0.6931472, 12.488739, -0.6931472, -0.6931472, -0.6931472, 1.7578502, 25.837805]",False
/home/sl160/vina_docking_results/1g5s_protein_H.pdb,5.206802364295071,10.013,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6920411, -0.6931472, 26.80033]",True
/home/sl160/vina_docking_results/1g9s_protein_H.pdb,4.761363029947163,7.831,"[-0.6931472, -0.6931472, 0.66291463, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 24.145681]",False
/home/sl160/vina_docking_results/1g7v_protein_H.pdb,5.309611303094923,6.595,"[-0.6931472, -0.6931472, 6.233389, -0.6931472, -0.6931472, -0.6931472, -0.6692296, 26.746454]",False
/home/sl160/vina_docking_results/1g9t_protein_H.pdb,5.029573439963522,7.779,"[-0.6931472, -0.6931472, 0.18203115, -0.6931472, -0.6931472, -0.6931472, -0.69314665, 25.712921]",False
/home/sl160/vina_docking_results/1gqs_protein_H.pdb,4.066825877213594,6.44,"[-0.6931472, -0.6931472, 33.510715, -0.6931472, -0.6931472, -0.6931472, 0.09875673, 16.920017]",False
/home/sl160/vina_docking_results/1ga8_protein_H.pdb,6.036092757659628,6.843,"[-0.6931472, -0.6931472, 37.100613, -0.6931472, -0.6931472, -0.6931472, -0.69314057, 28.086779]",False
/home/sl160/vina_docking_results/1gca_protein_H.pdb,5.365256319470882,7.653,"[-0.6931472, -0.6931472, 24.679104, -0.6931472, -0.6931472, -0.6931472, -0.6931469, 25.40096]",False
/home/sl160/vina_docking_results/1gfy_protein_H.pdb,4.577899942419316,5.436,"[-0.6931472, -0.6931472, 12.334373, -0.6931472, -0.6931472, -0.6931472, 0.13157803, 21.728914]",False
/home/sl160/vina_docking_results/1gfz_protein_H.pdb,2.84597134498253,6.23,"[-0.6931472, -0.6931472, 0.099749744, -0.6931472, -0.6931472, -0.69314474, 0.30426133, 12.931747]",False
/home/sl160/vina_docking_results/1ggd_protein_H.pdb,5.631883602745889,5.85,"[-0.6931472, -0.6931472, 24.051956, -0.6931472, -0.6931472, -0.6931472, -0.69258034, 26.972233]",False
/home/sl160/vina_docking_results/1g7g_protein_H.pdb,5.680959681212747,7.801,"[-0.6931472, -0.6931472, 5.493129, -0.6931472, -0.6931472, -0.6931472, -0.681633, 28.927883]",False
/home/sl160/vina_docking_results/1gah_protein_H.pdb,7.01633645129431,8.364,"[-0.6931472, -0.6931472, 22.465866, -0.6931472, -0.6931472, -0.6931472, -0.20249468, 34.792294]",True
/home/sl160/vina_docking_results/1gpk_protein_H.pdb,4.891830430896612,10.443,"[-0.6931472, -0.6931472, 36.048058, -0.6931472, -0.6931472, -0.6931472, -0.41862378, 21.576036]",True
/home/sl160/vina_docking_results/1gni_protein_H.pdb,4.077030667297993,7.458,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931471, -0.009299457, 20.117758]",False
/home/sl160/vina_docking_results/1gnj_protein_H.pdb,4.872373594020596,8.398,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931471, -0.08385998, 24.66472]",True
/home/sl160/vina_docking_results/1gpn_protein_H.pdb,4.506324755894107,10.947,"[-0.6931472, -0.6931472, 29.991467, -0.6931472, -0.6931472, -0.6931472, -0.51129615, 19.970278]",True
/home/sl160/vina_docking_results/1gpy_protein_H.pdb,5.402713764426343,5.936,"[-0.6931472, -0.6931472, 6.0360084, -0.6931472, -0.6931472, -0.6931472, 12.076355, 22.38918]",False
/home/sl160/vina_docking_results/1gsz_protein_H.pdb,7.502213463249297,9.683,"[-0.6931472, -0.6931472, 38.17393, -0.6931472, -0.6931472, -0.6931472, -0.69250995, 36.318226]",True
/home/sl160/vina_docking_results/1gym_protein_H.pdb,5.010677337356923,6.578,"[-0.6931472, -0.6931472, 12.867413, -0.6931472, -0.6931472, -0.6931472, -0.64837056, 24.439304]",False
/home/sl160/vina_docking_results/1gzc_protein_H.pdb,4.305703636877099,5.421,"[-0.6931472, -0.6931472, 28.220774, -0.69314617, -0.6931472, -0.6931472, -0.6930439, 19.060886]",False
/home/sl160/vina_docking_results/1h0r_protein_H.pdb,4.08658791861326,6.453,"[-0.6931472, -0.6931472, 12.757465, -0.6931472, -0.6931472, -0.6931472, -0.693, 19.216755]",False
/home/sl160/vina_docking_results/1gzv_protein_H.pdb,5.849246024513073,6.351,"[-0.6931472, -0.6931472, 28.0695, -0.6931472, -0.6931472, -0.6931472, 0.927325, 27.219858]",False
/home/sl160/vina_docking_results/1h0w_protein_H.pdb,4.752258294603664,7.323,"[-0.6931472, -0.6931472, -0.69314706, -0.6931472, -0.6931472, -0.69295573, -0.69314593, 24.217018]",False
/home/sl160/vina_docking_results/1h01_protein_H.pdb,6.362872119153402,7.876,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.69170177, -0.6931472, 33.368267]",False
/home/sl160/vina_docking_results/1h1h_protein_H.pdb,4.6819085962693805,6.983,"[-0.6931472, -0.6931472, 12.190855, -0.6931472, -0.6931472, -0.6931472, 0.15064013, 22.325445]",False
/home/sl160/vina_docking_results/1h35_protein_H.pdb,7.234955789321929,11.065,"[-0.6931472, -0.6931472, 39.55206, -0.6931472, -0.6931472, -0.6931472, -0.6927263, 34.675205]",True
/home/sl160/vina_docking_results/1h36_protein_H.pdb,7.097482663515092,9.859,"[-0.6931472, -0.6931472, 39.444607, -0.6931472, -0.6931472, -0.6931472, -0.6929799, 33.904064]",True
/home/sl160/vina_docking_results/1h3a_protein_H.pdb,7.228401192053469,10.559,"[-0.6931472, -0.6931472, 39.896088, -0.6931472, -0.6931472, -0.6931472, -0.69312704, 34.60696]",True
/home/sl160/vina_docking_results/1h39_protein_H.pdb,6.485869392773242,9.826,"[-0.6931472, -0.6931472, 37.01347, -0.6931472, -0.6931472, -0.6931472, -0.69285125, 30.649706]",True
/home/sl160/vina_docking_results/1h60_protein_H.pdb,5.784014702093149,8.695,"[-0.6931472, -0.6931472, 16.275812, -0.6931472, -0.6931472, -0.6931472, 6.1939845, 25.89113]",True
/home/sl160/vina_docking_results/1h62_protein_H.pdb,4.586668015191087,7.384,"[-0.6931472, -0.6931472, 17.774426, -0.6931472, -0.6931472, -0.6931472, 4.3603926, 19.658861]",False
/home/sl160/vina_docking_results/1h3c_protein_H.pdb,6.725759494167328,10.216,"[-0.6931472, -0.6931472, 32.0198, -0.6931472, -0.6931472, -0.6931472, -0.69302404, 32.464897]",True
/home/sl160/vina_docking_results/1h3b_protein_H.pdb,7.906722080811651,10.079,"[-0.6931472, -0.6931472, 43.776104, -0.6931472, -0.6931472, -0.6931472, -0.6931392, 38.109]",True
/home/sl160/vina_docking_results/1h8l_protein_H.pdb,6.10231113286889,6.458,"[-0.6931472, -0.6931472, 41.67948, -0.6931472, -0.6931472, -0.6931472, -0.6931464, 28.048204]",False
/home/sl160/vina_docking_results/1h8s_protein_H.pdb,4.300744539561162,5.399,"[-0.6931472, -0.6931472, 19.955536, -0.6931472, -0.6931472, -0.6931472, 1.1034753, 19.09014]",False
/home/sl160/vina_docking_results/1h5u_protein_H.pdb,4.803991338301804,7.804,"[-0.6931472, -0.6931472, -0.4321324, -0.6931472, -0.6931472, -0.6931472, -0.15099865, 24.278437]",False
/home/sl160/vina_docking_results/1h9z_protein_H.pdb,6.364179618887652,8.479,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.69314694, -0.692139, 33.373592]",True
/home/sl160/vina_docking_results/1ha2_protein_H.pdb,5.829878810925424,9.26,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.69314706, -0.5483817, 30.28296]",True
/home/sl160/vina_docking_results/1h7a_protein_H.pdb,2.836488494397237,4.297,"[-0.6931472, -0.6931472, -0.6820879, -0.6931472, -0.6931472, -0.69303143, -0.5141761, 13.263737]",False
/home/sl160/vina_docking_results/1hbj_protein_H.pdb,6.601336482697136,9.152,"[-0.6931472, -0.6931472, 31.966753, -0.6931472, -0.6931472, -0.6931472, -0.6928823, 31.762808]",True
/home/sl160/vina_docking_results/1hiy_protein_H.pdb,4.31232546305549,8.31,"[-0.6931472, -0.6931472, 5.9198194, -0.6931472, -0.6931472, -0.6931472, -0.6651402, 21.107786]",True
/home/sl160/vina_docking_results/1hk1_protein_H.pdb,6.904232958278299,5.796,"[-0.6931472, -0.6931472, -0.6931471, -0.6931472, -0.6931472, -0.6931472, -0.6900545, 36.44079]",False
/home/sl160/vina_docking_results/1hk2_protein_H.pdb,7.235967644830894,7.411,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.68999076, 38.32532]",False
/home/sl160/vina_docking_results/1hk3_protein_H.pdb,6.999882686833852,7.652,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.68315136, 36.981506]",False
/home/sl160/vina_docking_results/1hlf_protein_H.pdb,5.591712016474418,8.191,"[-0.6931472, -0.6931472, 38.75726, -0.6931472, -0.6931472, -0.6931472, -0.6931415, 25.412231]",True
/home/sl160/vina_docking_results/1hn2_protein_H.pdb,4.977798457237108,10.472,"[-0.6931472, -0.6931472, 12.958588, -0.6931472, -0.6931472, -0.6931472, -0.6085814, 24.228949]",True
/home/sl160/vina_docking_results/1hk5_protein_H.pdb,5.484808907611107,6.734,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931251, -0.69312006, 28.378363]",False
/home/sl160/vina_docking_results/1hp0_protein_H.pdb,8.348094944344476,8.705,"[-0.6931472, -0.6931472, 14.788948, -0.6931472, -0.6931472, -0.6931472, -0.69314694, 43.24206]",True
/home/sl160/vina_docking_results/1hs6_protein_H.pdb,6.534085256516216,9.226,"[-0.6931472, -0.6931472, 31.641764, -0.6931472, -0.6931472, -0.6931472, -0.6183413, 31.381517]",True
/home/sl160/vina_docking_results/1hte_protein_H.pdb,11.727368357440431,8.777,"[-0.6931472, -0.6931472, 0.6195893, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 63.7229]",True
/home/sl160/vina_docking_results/1htf_protein_H.pdb,12.61027623371896,9.258,"[-0.6931472, -0.6931472, 5.328761, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 68.312065]",True
/home/sl160/vina_docking_results/1hps_protein_H.pdb,13.163903230761342,10.254,"[-0.6931472, -0.6931472, 3.8215184, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 71.5937]",True
/home/sl160/vina_docking_results/1htg_protein_H.pdb,13.325811389692364,11.369,"[-0.6931472, -0.6931472, -0.66273624, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 72.91967]",True
/home/sl160/vina_docking_results/1hww_protein_H.pdb,5.799667353679773,6.778,"[-0.6931472, -0.6931472, 34.740955, -0.6931472, -0.6931472, -0.6931472, -0.68750244, 26.955235]",False
/home/sl160/vina_docking_results/1hyo_protein_H.pdb,4.773288737026816,6.109,"[-0.6931472, -0.6931472, 29.677855, -0.6931472, -0.6931472, -0.6931472, -0.6926728, 21.58507]",False
/home/sl160/vina_docking_results/1i37_protein_H.pdb,5.311648354770583,10.031,"[-0.6931472, -0.6931472, 5.26431, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 26.855013]",True
/home/sl160/vina_docking_results/1i7g_protein_H.pdb,6.231340417495656,7.752,"[-0.6931472, -0.6931472, -0.56409675, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 32.60764]",False
/home/sl160/vina_docking_results/1i7i_protein_H.pdb,5.790365216093456,8.171,"[-0.6931472, -0.6931472, -0.69313234, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 30.114187]",True
/home/sl160/vina_docking_results/1i90_protein_H.pdb,6.464355462799573,6.311,"[-0.6931472, -0.6931472, 20.886715, -0.6931472, -0.6931472, -0.6931472, -0.6931222, 31.988352]",False
/home/sl160/vina_docking_results/1i8z_protein_H.pdb,7.290137286125726,7.691,"[-0.6931472, -0.6931472, 22.765299, -0.6931472, -0.6931472, -0.6931472, -0.69314706, 36.5094]",False
/home/sl160/vina_docking_results/1i91_protein_H.pdb,7.150105460927258,7.286,"[-0.6931472, -0.6931472, 21.947994, -0.6931472, -0.6931472, -0.6931472, -0.69314694, 35.78792]",False
/home/sl160/vina_docking_results/1i9p_protein_H.pdb,6.677135457274899,6.743,"[-0.6931472, -0.6931472, 28.486126, -0.6931472, -0.6931472, -0.6931472, -0.69314706, 32.508793]",False
/home/sl160/vina_docking_results/1iep_protein_H.pdb,7.840429298199479,12.98,"[-0.6931472, -0.6931472, -0.69314706, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 41.76043]",True
/home/sl160/vina_docking_results/1il5_protein_H.pdb,3.147821682072056,4.355,"[-0.6931472, -0.6931472, 11.811619, -0.6931472, -0.6931472, -0.6931472, 1.7647824, 13.02371]",False
/home/sl160/vina_docking_results/1ih0_protein_H.pdb,4.927958493742699,7.361,"[-0.6931472, -0.6931472, -0.6592708, -0.6931472, -0.6931472, -0.6912431, -0.6931472, 25.21412]",False
/home/sl160/vina_docking_results/1iig_protein_H.pdb,4.381102571988747,4.796,"[-0.6931472, -0.6931472, -0.329928, -0.6931472, -0.6931472, -0.6931467, -0.6352517, 22.053108]",False
/home/sl160/vina_docking_results/1iih_protein_H.pdb,5.070647243905933,5.531,"[-0.6931472, -0.6931472, 3.319839, -0.6931472, -0.6931472, -0.6931472, -0.23944709, 25.487467]",False
/home/sl160/vina_docking_results/1ikv_protein_H.pdb,5.986559868790377,11.018,"[-0.6931472, -0.6931472, 0.34234428, -0.6931472, -0.6931472, -0.6931472, -0.6931434, 31.134954]",True
/home/sl160/vina_docking_results/1ikw_protein_H.pdb,5.788437849260292,11.433,"[-0.6931472, -0.6931472, -0.5892012, -0.6931472, -0.6931472, -0.6931472, -0.6931458, 30.093824]",True
/home/sl160/vina_docking_results/1hvi_protein_H.pdb,13.1838922468063,9.994,"[-0.6931472, -0.6931472, 4.0598016, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 71.68567]",True
/home/sl160/vina_docking_results/1il3_protein_H.pdb,3.2922723420035367,6.196,"[-0.6931472, -0.6931472, 7.7646832, -0.6931472, -0.6931472, -0.6931472, -0.69179356, 15.156099]",False
/home/sl160/vina_docking_results/1il4_protein_H.pdb,3.6910021272579594,5.806,"[-0.6931472, -0.6931472, 4.4240265, -0.6931472, -0.6931472, -0.6931472, -0.6913526, 17.723679]",False
/home/sl160/vina_docking_results/1ikx_protein_H.pdb,5.727699275961617,9.596,"[-0.6931472, -0.6931472, 8.176903, -0.6931472, -0.6931472, -0.6931472, -0.6931455, 28.954737]",True
/home/sl160/vina_docking_results/1il9_protein_H.pdb,3.5651190201554743,5.858,"[-0.6931472, -0.6931472, 7.8138804, -0.6931472, -0.6931472, -0.6931472, -0.6911378, 16.70141]",False
/home/sl160/vina_docking_results/1iky_protein_H.pdb,6.665739064059443,9.619,"[-0.6931472, -0.6931472, 7.6657224, -0.6931472, -0.6931472, -0.6931472, -0.69314706, 34.329964]",True
/home/sl160/vina_docking_results/1ijr_protein_H.pdb,5.336172123122838,7.22,"[-0.6931472, -0.6931472, -0.693136, -0.6931472, -0.6931472, -0.6931472, -0.6239004, 27.50731]",False
/home/sl160/vina_docking_results/1inf_protein_H.pdb,4.431591033568254,7.057,"[-0.6931472, -0.6931472, 4.982564, -0.6931472, -0.6931472, -0.6931472, 1.9876091, 20.849537]",False
/home/sl160/vina_docking_results/1ilh_protein_H.pdb,7.420648560495087,7.605,"[-0.6931472, -0.6931472, 21.551006, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 37.360813]",False
/home/sl160/vina_docking_results/1ing_protein_H.pdb,8.764035238062178,6.908,"[-0.6931472, -0.6931472, 35.512188, -0.6931472, -0.6931472, -0.6931472, -0.6776776, 43.72192]",False
/home/sl160/vina_docking_results/1hvk_protein_H.pdb,13.29553413812293,10.08,"[-0.6931472, -0.6931472, 4.494244, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 72.28055]",True
/home/sl160/vina_docking_results/1iyl_protein_H.pdb,6.026420583740825,9.286,"[-0.6931472, -0.6931472, 23.64708, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 29.25046]",True
/home/sl160/vina_docking_results/1j5i_protein_H.pdb,5.518479356168212,7.478,"[-0.6931472, -0.6931472, 22.954105, -0.6931472, -0.6931472, -0.6931472, -0.6931439, 26.427654]",False
/home/sl160/vina_docking_results/1jdj_protein_H.pdb,2.9181833350414297,4.839,"[-0.6931472, -0.6931472, 14.168587, -0.6931472, -0.6931463, -0.6931472, -0.6255006, 12.425358]",False
/home/sl160/vina_docking_results/1jh1_protein_H.pdb,4.851782790444089,6.559,"[-0.6931472, -0.6931472, 11.718918, -0.6931472, -0.6931472, -0.6930937, -0.69310564, 23.657938]",False
/home/sl160/vina_docking_results/1jcx_protein_H.pdb,6.148172388885659,7.656,"[-0.6931472, -0.6931472, 37.940678, -0.6931472, -0.6931472, -0.6931472, -0.29524353, 28.494307]",False
/home/sl160/vina_docking_results/1jiz_protein_H.pdb,6.804226859673234,7.004,"[-0.6931472, -0.6931472, 11.7173195, -0.6931472, -0.6931472, -0.6930918, -0.6929737, 34.749706]",False
/home/sl160/vina_docking_results/1jij_protein_H.pdb,5.956668857017551,7.538,"[-0.6931472, -0.6931472, 42.680088, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 27.13019]",False
/home/sl160/vina_docking_results/1jj9_protein_H.pdb,5.340702058809862,8.969,"[-0.6931472, -0.6931472, 15.2747, -0.6931472, -0.6931472, -0.6931427, -0.6929455, 26.113245]",True
/home/sl160/vina_docking_results/1jii_protein_H.pdb,6.513455406894515,9.421,"[-0.6931472, -0.6931472, 46.597446, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 29.938414]",True
/home/sl160/vina_docking_results/1jil_protein_H.pdb,6.619309446187525,9.586,"[-0.6931472, -0.6931472, 44.11633, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 30.764502]",True
/home/sl160/vina_docking_results/1jje_protein_H.pdb,6.5061550146626725,8.185,"[-0.6931472, -0.6931472, 15.060598, -0.6931472, -0.6931472, -0.6931472, -0.6931435, 32.75355]",True
/home/sl160/vina_docking_results/1jmf_protein_H.pdb,4.496458031892296,6.645,"[-0.6931472, -0.6931472, 17.810144, -0.6931472, -0.6931472, -0.6931472, -0.35874188, 20.95891]",False
/home/sl160/vina_docking_results/1jjk_protein_H.pdb,4.434350965100357,9.863,"[-0.6931472, -0.6931472, 1.6422591, -0.6931472, -0.6931472, -0.6931397, -0.69297206, 22.199186]",True
/home/sl160/vina_docking_results/1jjt_protein_H.pdb,6.502446155748505,8.661,"[-0.6931472, -0.6931472, 16.607174, -0.6931472, -0.6931472, -0.6931472, -0.69312185, 32.59239]",True
/home/sl160/vina_docking_results/1jlq_protein_H.pdb,3.0276510702755037,9.978,"[-0.6931472, -0.6931472, -0.6819965, -0.68360335, -0.6931472, -0.6658037, -0.69076896, 14.467377]",True
/home/sl160/vina_docking_results/1joc_protein_H.pdb,4.923493393613254,5.283,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931471, -0.6928694, 10.733286, 20.793392]",False
/home/sl160/vina_docking_results/1jt1_protein_H.pdb,4.8330650300237785,4.548,"[-0.6931472, -0.6931472, 26.147684, -0.6931472, -0.6931472, -0.6931472, -0.68193024, 22.240286]",False
/home/sl160/vina_docking_results/1jqe_protein_H.pdb,6.92306230858777,9.594,"[-0.6931472, -0.6931472, 27.530735, -0.6931472, -0.6931472, -0.6931472, -0.693147, 33.992424]",True
/home/sl160/vina_docking_results/1jqd_protein_H.pdb,5.358513844285604,7.372,"[-0.6931472, -0.6931472, 2.7706227, -0.6931472, -0.6931472, -0.6931472, -0.6931465, 27.347128]",False
/home/sl160/vina_docking_results/1jvp_protein_H.pdb,4.584677688067501,8.02,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6679053, -0.6931471, 23.294785]",True
/home/sl160/vina_docking_results/1juy_protein_H.pdb,5.629049318104806,8.306,"[-0.6931472, -0.6931472, 26.95874, -0.6931472, -0.6931472, -0.6931472, 6.2272954, 24.030308]",True
/home/sl160/vina_docking_results/1jvu_protein_H.pdb,3.9551665656956105,5.542,"[-0.6931472, -0.6931472, -0.53955805, -0.6931472, -0.6931472, -0.6931368, -0.6924825, 19.674423]",False
/home/sl160/vina_docking_results/1k03_protein_H.pdb,2.679010164978008,4.901,"[-0.6931472, -0.6931472, 16.652784, -0.6931472, -0.6931472, -0.6931472, -0.47109205, 10.782206]",False
/home/sl160/vina_docking_results/1k06_protein_H.pdb,5.533435813814116,8.587,"[-0.6931472, -0.6931472, 38.194206, -0.6931472, -0.6931472, -0.6931472, -0.69314194, 25.13217]",True
/home/sl160/vina_docking_results/1jk7_protein_H.pdb,6.569736485720911,8.605,"[-0.6931472, -0.6931472, 29.135216, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 31.839876]",True
/home/sl160/vina_docking_results/1kc7_protein_H.pdb,3.704439416868844,4.649,"[-0.6931472, -0.6931472, 21.47927, -0.6931472, -0.6931471, -0.6931472, -0.6931177, 16.255827]",False
/home/sl160/vina_docking_results/1k08_protein_H.pdb,5.5483894476685816,8.651,"[-0.6931472, -0.6931472, 38.336216, -0.6931472, -0.6931472, -0.6931472, -0.69314253, 25.20426]",True
/home/sl160/vina_docking_results/1it6_protein_H.pdb,7.413124076647271,8.272,"[-0.6931472, -0.6931472, 33.081486, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 36.273632]",True
/home/sl160/vina_docking_results/1k2i_protein_H.pdb,4.825295450919665,5.83,"[-0.6931472, -0.6931472, 25.850624, -0.6931472, -0.6931472, -0.6931472, -0.68719506, 22.225077]",False
